,disc_A_loss,disc_B_loss,total_gen_AtoB_loss,total_gen_BtoA_loss,gen_AtoB_loss,gen_BtoA_loss,cycle_forward_loss,cycle_backward_loss,total_cycle_loss,ident_B_loss,ident_A_loss
0,0.1172357052564621,0.4589841961860657,2.6697967052459717,4.735558032989502,1.0630314350128174,3.130390167236328,0.6217328906059265,0.7219408750534058,1.3436737060546875,0.2630915939807892,0.26149412989616394
1,0.10596346855163574,0.525524377822876,2.5753116607666016,5.113971710205078,0.8359273076057434,3.265353202819824,0.8745207786560059,0.6797763705253601,1.5542972087860107,0.18508732318878174,0.2943209409713745
2,0.368106484413147,0.6224164366722107,3.188788890838623,3.0969903469085693,1.2523620128631592,1.1419248580932617,0.7576673626899719,0.8940749168395996,1.6517422199249268,0.2846846580505371,0.3033232092857361
3,0.9751513600349426,0.4581815004348755,2.9255497455596924,2.1287577152252197,1.30203115940094,0.4323990046977997,0.6218249201774597,0.7689085006713867,1.3907334804534912,0.2327849566936493,0.30562523007392883
4,0.49991360306739807,0.5535711646080017,3.174426555633545,3.2529654502868652,0.821775496006012,0.8977789282798767,0.9979326128959656,1.00198495388031,1.9999176263809204,0.3527332842350006,0.3552688658237457
5,0.26481443643569946,0.6668437719345093,2.6996514797210693,5.606261730194092,0.6373084783554077,3.479783773422241,0.8936014771461487,0.8716734647750854,1.765275001525879,0.29706794023513794,0.36120280623435974
6,0.3964003324508667,0.6546391248703003,2.9350240230560303,3.9336512088775635,1.0906517505645752,2.1637167930603027,0.6905436515808105,0.8302117586135864,1.520755410194397,0.32361674308776855,0.24917913973331451
7,0.8793046474456787,0.3767227828502655,3.030745029449463,4.529885292053223,0.9901171922683716,2.45426344871521,0.7757917642593384,0.90284264087677,1.6786344051361084,0.36199337244033813,0.39698734879493713
8,0.2841041088104248,0.5187944769859314,2.803528308868408,5.064912796020508,0.9954595565795898,3.222743034362793,0.7555219531059265,0.8096362352371216,1.5651582479476929,0.24291035532951355,0.2770116329193115
9,0.05550134554505348,0.4184582829475403,2.9095895290374756,4.728011608123779,1.020836353302002,2.877903699874878,0.8342406153678894,0.7444354891777039,1.5786761045455933,0.31007689237594604,0.2714320719242096
