,disc_A_loss,disc_B_loss,total_gen_AtoB_loss,total_gen_BtoA_loss,gen_AtoB_loss,gen_BtoA_loss,cycle_forward_loss,cycle_backward_loss,total_cycle_loss,ident_B_loss,ident_A_loss
0,0.08061661571264267,0.3424627482891083,2.9944050312042236,3.827152967453003,1.493181586265564,2.3367903232574463,0.5897095203399658,0.6719796657562256,1.2616890668869019,0.23953430354595184,0.22867365181446075
1,0.04332004114985466,0.44960254430770874,3.0818350315093994,5.256076812744141,1.6245673894882202,3.7599363327026367,0.5626060962677002,0.6961818933486938,1.258787989616394,0.19847968220710754,0.23735231161117554
2,0.6181830167770386,0.37492722272872925,3.5037925243377686,2.66872501373291,1.752683162689209,0.9207051396369934,0.7084262371063232,0.7577677965164185,1.4661941528320312,0.2849152982234955,0.28182587027549744
3,1.5449689626693726,0.2926635146141052,3.382566213607788,2.333047389984131,1.5038760900497437,0.4183671176433563,0.829883873462677,0.7909696698188782,1.6208535432815552,0.25783661007881165,0.29382672905921936
4,0.19022874534130096,0.26093077659606934,4.080973148345947,3.7159371376037598,1.682690143585205,1.549854040145874,0.8218817710876465,1.1052848100662231,1.9271665811538696,0.4711167514324188,0.23891648650169373
5,0.19529426097869873,0.47183024883270264,3.1690120697021484,5.199132919311523,1.207702875137329,3.229107618331909,0.8106064200401306,0.8501637578010559,1.6607701778411865,0.30053895711898804,0.3092551827430725
6,0.25955143570899963,0.3372754454612732,3.9667370319366455,3.297182083129883,2.0707128047943115,1.5199569463729858,0.6248512268066406,0.9194345474243164,1.544285774230957,0.3517383635044098,0.23293936252593994
7,0.630556583404541,0.2495994120836258,3.454254150390625,3.9511635303497314,1.3967055082321167,1.9444808959960938,0.8495438694953918,0.8736420273780823,1.7231858968734741,0.334362655878067,0.2834967076778412
8,0.20230934023857117,0.3620451092720032,2.7084667682647705,4.001064300537109,1.165241003036499,2.4619863033294678,0.6377475261688232,0.6663548946380615,1.3041024208068848,0.2391234040260315,0.2349754273891449
9,0.04319276660680771,0.3012351393699646,2.944519519805908,5.232879638671875,1.1977002620697021,3.5618515014648438,0.712165355682373,0.7361093759536743,1.448274850845337,0.2985445261001587,0.22275349497795105
