,disc_A_loss,disc_B_loss,total_gen_AtoB_loss,total_gen_BtoA_loss,gen_AtoB_loss,gen_BtoA_loss,cycle_forward_loss,cycle_backward_loss,total_cycle_loss,ident_B_loss,ident_A_loss
0,0.2190328985452652,2.156870126724243,4.444270133972168,4.2747297286987305,0.9489782452583313,1.530869483947754,0.7250580191612244,1.8716703653335571,2.5967283248901367,0.8985636234283447,0.14713169634342194
1,0.17289943993091583,1.1929526329040527,2.7731595039367676,4.598611354827881,1.227792501449585,3.246365785598755,0.3961571455001831,0.8233852386474609,1.219542384147644,0.3258247673511505,0.1327035129070282
2,0.13497737050056458,0.8141038417816162,2.8550777435302734,4.694215297698975,0.5618537068367004,2.626161813735962,0.5681266784667969,1.3704382181167603,1.9385648965835571,0.3546590209007263,0.12948836386203766
3,0.17299729585647583,0.6244710683822632,2.8295366764068604,3.381551742553711,0.83697509765625,1.681804895401001,0.6018886566162109,0.9811827540397644,1.5830713510513306,0.4094904065132141,0.116675466299057
4,0.05421944707632065,0.49129462242126465,4.515048027038574,5.648284435272217,1.6005445718765259,2.6971426010131836,1.4002476930618286,1.1228829622268677,2.5231308937072754,0.39137277007102966,0.42801088094711304
5,0.11731808632612228,0.31302452087402344,3.548426866531372,3.6931307315826416,1.4875478744506836,1.9468623399734497,0.5968151092529297,1.0081896781921387,1.6050046682357788,0.4558742046356201,0.14126378297805786
6,0.4662480056285858,0.41027042269706726,3.1322522163391113,3.1014151573181152,1.2386060953140259,1.2912675142288208,0.6291223764419556,0.9571170806884766,1.5862394571304321,0.30740657448768616,0.22390824556350708
7,0.41507476568222046,0.3431834578514099,2.3207929134368896,5.219898700714111,1.082653522491455,4.081052303314209,0.32786989212036133,0.6834641098976135,1.01133394241333,0.22680534422397614,0.12751254439353943
8,0.14936356246471405,0.45547258853912354,2.469092607498169,3.2943859100341797,0.9217987060546875,1.9287135601043701,0.46590304374694824,0.767838716506958,1.2337417602539062,0.3135520815849304,0.13193048536777496
9,0.11152993142604828,0.5301332473754883,3.7905664443969727,4.583609104156494,1.4408100843429565,2.6365694999694824,0.6010040640830994,1.1785011291503906,1.7795051336288452,0.5702511072158813,0.1675342321395874
