,disc_A_loss,disc_B_loss,total_gen_AtoB_loss,total_gen_BtoA_loss,gen_AtoB_loss,gen_BtoA_loss,cycle_forward_loss,cycle_backward_loss,total_cycle_loss,ident_B_loss,ident_A_loss
0,0.17902284860610962,0.7342055439949036,3.668233633041382,6.504448413848877,1.2998946905136108,4.522355556488037,0.5213780999183655,1.3414281606674194,1.8628062009811401,0.5055327415466309,0.11928647756576538
1,0.061531275510787964,0.5584213137626648,2.770174264907837,5.354498863220215,1.2396321296691895,3.898329496383667,0.5152273774147034,0.7753318548202515,1.29055917263031,0.23998291790485382,0.1656104475259781
2,0.0931166335940361,0.755103349685669,2.2309491634368896,4.856710433959961,0.5343920588493347,3.2672274112701416,0.6199657320976257,0.8153671026229858,1.4353328943252563,0.26122432947158813,0.15415003895759583
3,0.16889245808124542,0.6728608012199402,2.3246219158172607,3.789426803588867,0.7106783390045166,2.3050918579101562,0.527381420135498,0.8473230600357056,1.3747045993804932,0.23923902213573456,0.10963045060634613
4,0.11893323808908463,0.5691988468170166,3.3194379806518555,4.122841835021973,1.2819243669509888,2.0564193725585938,0.8056691288948059,0.96045982837677,1.7661290168762207,0.271384596824646,0.30029353499412537
5,0.20545391738414764,0.3126336932182312,3.0649795532226562,3.0099234580993652,1.2954939603805542,1.3852781057357788,0.48847413063049316,0.9290415644645691,1.417515754699707,0.35196974873542786,0.20712938904762268
6,0.10087040066719055,0.49934205412864685,2.594425916671753,3.862916946411133,0.9227342009544373,2.285670518875122,0.5566239953041077,0.8673553466796875,1.42397940158844,0.24771246314048767,0.15326693654060364
7,0.5092446208000183,0.5564573407173157,1.8983789682388306,5.336596488952637,0.8826185464859009,4.293783664703369,0.42768460512161255,0.48857226967811584,0.9162569046020508,0.09950356185436249,0.1265559196472168
8,0.21477697789669037,0.44778209924697876,2.7724428176879883,2.9097414016723633,1.491300106048584,1.673524022102356,0.48631757497787476,0.5968987941741943,1.0832164287567139,0.19792640209197998,0.15300078690052032
9,0.049343857914209366,0.42686885595321655,3.5463225841522217,6.930611610412598,1.2774254083633423,4.841928005218506,0.7099837064743042,1.0784646272659302,1.7884483337402344,0.48044905066490173,0.3002355098724365
