,disc_A_loss,disc_B_loss,total_gen_AtoB_loss,total_gen_BtoA_loss,gen_AtoB_loss,gen_BtoA_loss,cycle_forward_loss,cycle_backward_loss,total_cycle_loss,ident_B_loss,ident_A_loss
0,0.12059938162565231,0.3059815764427185,1.3760957717895508,1.0346789360046387,0.6527931690216064,0.38468965888023376,0.17683880031108856,0.4151439666748047,0.5919827222824097,0.13131988048553467,0.05800657719373703
1,0.14125436544418335,0.140912264585495,1.4706987142562866,1.3524292707443237,0.5138493776321411,0.5409940481185913,0.16007289290428162,0.5972789525985718,0.757351815700531,0.19949756562709808,0.054083503782749176
2,0.11972735822200775,0.05855344235897064,1.375319004058838,1.0422203540802002,0.6196138858795166,0.35826489329338074,0.14152975380420685,0.49204951524734497,0.6335792541503906,0.12212587893009186,0.05037617310881615
3,0.1340714693069458,0.19046373665332794,1.13104248046875,1.1064317226409912,0.36578869819641113,0.39291316270828247,0.1695365458726883,0.4795951247215271,0.6491316556930542,0.11612215638160706,0.06438682973384857
4,0.07111848145723343,0.5743743181228638,3.674262046813965,3.081371784210205,0.5826953649520874,0.5561332106590271,0.32999879121780396,2.1313247680664062,2.4613234996795654,0.6302433013916016,0.06391505151987076
5,0.11512929201126099,0.2463768571615219,1.7483625411987305,1.8125649690628052,0.30259546637535095,0.622380256652832,0.14682888984680176,0.9908844232559204,1.1377133131027222,0.30805373191833496,0.05247139930725098
6,0.12484252452850342,0.23848417401313782,1.2315889596939087,1.361106276512146,0.2752547264099121,0.5326918959617615,0.13751383125782013,0.6350706815719604,0.7725844383239746,0.18374978005886078,0.05582992732524872
7,0.1765470951795578,0.25638896226882935,1.5084178447723389,1.4717237949371338,0.2623659074306488,0.4732314348220825,0.11739972978830338,0.8308893442153931,0.9482890367507935,0.29776281118392944,0.050203271210193634
8,0.15851284563541412,0.26147666573524475,1.5190277099609375,1.2495462894439697,0.24055297672748566,0.2720170021057129,0.11010810732841492,0.8197280168533325,0.929836094379425,0.348638653755188,0.04769327491521835
9,0.2470530867576599,0.26188963651657104,1.4309066534042358,1.2683254480361938,0.28626078367233276,0.41339319944381714,0.12664183974266052,0.6755753755569458,0.8022171854972839,0.34242868423461914,0.05271502584218979
