,disc_A_loss,disc_B_loss,total_gen_AtoB_loss,total_gen_BtoA_loss,gen_AtoB_loss,gen_BtoA_loss,cycle_forward_loss,cycle_backward_loss,total_cycle_loss,ident_B_loss,ident_A_loss
0,0.11521682143211365,0.32041943073272705,1.0510581731796265,0.9458146095275879,0.3510233461856842,0.3796388804912567,0.11095743626356125,0.40459293127059937,0.5155503749847412,0.18448445200920105,0.05062531679868698
1,0.13105139136314392,0.23540732264518738,1.0727391242980957,1.1196181774139404,0.31133875250816345,0.48651325702667236,0.10825350880622864,0.47763699293136597,0.5858904719352722,0.1755099594593048,0.047214459627866745
2,0.15911276638507843,0.2359311431646347,0.8735494613647461,0.8547499179840088,0.25014781951904297,0.3030705749988556,0.09313911944627762,0.41680586338043213,0.5099449753761292,0.11345668882131577,0.04173436015844345
3,0.10530297458171844,0.212422713637352,0.9684982299804688,1.1900769472122192,0.2976905107498169,0.6022636294364929,0.1151084154844284,0.4190404415130615,0.5341488718986511,0.13665884733200073,0.0536644272506237
4,0.0748828649520874,0.21362411975860596,1.1037211418151855,1.3509185314178467,0.2815488576889038,0.653502881526947,0.10059735178947449,0.5505887269973755,0.6511861085891724,0.17098620533943176,0.046229586005210876
5,0.14064891636371613,0.2675117254257202,1.141628384590149,1.2506811618804932,0.3084273040294647,0.5907601118087769,0.12025497853755951,0.4934846758842468,0.6137396097183228,0.21946139633655548,0.04618139937520027
6,0.1019262820482254,0.24418017268180847,1.0623129606246948,1.3464467525482178,0.34351345896720886,0.69269859790802,0.11216647922992706,0.4941898286342621,0.6063563227653503,0.11244317889213562,0.04739191755652428
7,0.10283387452363968,0.2278558611869812,1.0914143323898315,1.3609387874603271,0.31115442514419556,0.6978437900543213,0.10196462273597717,0.5170169472694397,0.6189815998077393,0.16127832233905792,0.04411345347762108
8,0.07896511256694794,0.25177305936813354,1.13456392288208,1.286483645439148,0.35597366094589233,0.6164733171463013,0.1198914498090744,0.5042837858200073,0.6241751909255981,0.15441501140594482,0.045835189521312714
9,0.06026838347315788,0.23153506219387054,1.2315406799316406,1.5546495914459229,0.34752601385116577,0.710044264793396,0.1651722937822342,0.6005992293357849,0.7657715678215027,0.11824312806129456,0.07883386313915253
