,disc_A_loss,disc_B_loss,total_gen_AtoB_loss,total_gen_BtoA_loss,gen_AtoB_loss,gen_BtoA_loss,cycle_forward_loss,cycle_backward_loss,total_cycle_loss,ident_B_loss,ident_A_loss
0,0.2847817540168762,0.3495040833950043,5.1194562911987305,5.726166725158691,1.109079360961914,2.143127918243408,0.799454927444458,2.524641990661621,3.3240966796875,0.6862801909446716,0.25894203782081604
1,0.3099121153354645,0.5318264365196228,5.631394863128662,5.703062534332275,1.0972046852111816,1.7366284132003784,0.9954001903533936,2.673441171646118,3.6688413619995117,0.8653488159179688,0.29759255051612854
2,0.04794186353683472,0.036879345774650574,9.799739837646484,8.248019218444824,4.513408660888672,3.605806589126587,1.2521545886993408,3.0543577671051025,4.306512355804443,0.9798185229301453,0.33570021390914917
3,0.07648621499538422,0.13141249120235443,11.25549030303955,9.959956169128418,3.6972150802612305,3.1456003189086914,3.0410079956054688,3.4075632095336914,6.44857120513916,1.1097041368484497,0.3657848834991455
4,0.11632410436868668,0.1473172903060913,7.429254531860352,7.114887714385986,2.0740838050842285,2.3549039363861084,1.3387030363082886,3.141195297241211,4.479898452758789,0.8752725124359131,0.280085027217865
5,0.37739595770835876,0.1612524390220642,6.466729164123535,5.341987609863281,1.8461838960647583,0.9954177737236023,1.3344088792800903,2.6706979274749756,4.005106449127197,0.6154391765594482,0.3414633572101593
6,0.3464852571487427,0.3772522211074829,5.952817440032959,6.977408409118652,1.4727500677108765,2.8531203269958496,1.0720793008804321,2.7725908756256104,3.844670295715332,0.6353967785835266,0.27961796522140503
7,0.3513016998767853,0.187597393989563,6.928400039672852,6.148289680480957,2.401980400085449,2.0805158615112305,0.9476343393325806,2.8272595405578613,3.7748939990997314,0.7515259981155396,0.2928800880908966
8,0.242323100566864,0.19924721121788025,7.825199604034424,7.226992607116699,3.6609156131744385,3.443857431411743,0.9360817074775696,2.5640316009521484,3.5001132488250732,0.6641706824302673,0.2830217778682709
9,0.09813016653060913,0.4418204128742218,8.28389835357666,8.261436462402344,1.2764054536819458,2.2267251014709473,1.551259160041809,4.14732551574707,5.69858455657959,1.308908462524414,0.33612707257270813
