,disc_A_loss,disc_B_loss,total_gen_AtoB_loss,total_gen_BtoA_loss,gen_AtoB_loss,gen_BtoA_loss,cycle_forward_loss,cycle_backward_loss,total_cycle_loss,ident_B_loss,ident_A_loss
0,0.15108099579811096,0.42114007472991943,3.8285305500030518,3.86669659614563,2.500657320022583,2.55601167678833,0.7946494221687317,0.4293109178543091,1.2239603996276855,0.10391280055046082,0.08672446012496948
1,0.23990026116371155,0.3081306219100952,2.8116376399993896,3.253533363342285,1.5892903804779053,2.0459177494049072,0.5938840508460999,0.525780975818634,1.1196650266647339,0.10268224775791168,0.08795058727264404
2,0.1140175610780716,0.20559097826480865,2.6257901191711426,4.250922203063965,1.3766216039657593,3.0144524574279785,0.7181720733642578,0.44179797172546387,1.1599700450897217,0.08919870853424072,0.0764998346567154
3,0.19167296588420868,0.31568750739097595,2.2936105728149414,3.6088619232177734,1.2667006254196167,2.6172404289245605,0.4509100317955017,0.47267282009124756,0.9235828518867493,0.10332711040973663,0.06803867220878601
4,0.07214132696390152,0.2038135677576065,3.635169744491577,5.453608989715576,1.8602720499038696,3.612117052078247,1.0834927558898926,0.5807399749755859,1.6642327308654785,0.11066514253616333,0.17725877463817596
5,0.3391289710998535,0.8424831628799438,3.8829336166381836,2.187089204788208,2.795637369155884,1.129109501838684,0.4862959682941437,0.4932788610458374,0.9795748591423035,0.10772132873535156,0.07840480655431747
6,0.33739790320396423,0.2910710573196411,2.748365879058838,2.621034860610962,1.6430184841156006,1.570814609527588,0.5289633274078369,0.45890235900878906,0.987865686416626,0.11748179793357849,0.06235452741384506
7,0.2336811125278473,0.2885300815105438,3.360743522644043,2.9464025497436523,2.214158535003662,1.8669211864471436,0.4847418963909149,0.5143397450447083,0.9990816116333008,0.1475033313035965,0.0803997814655304
8,0.24985608458518982,0.5171588659286499,2.51116681098938,3.1327991485595703,1.590622901916504,2.213216543197632,0.47111356258392334,0.37179046869277954,0.8429039716720581,0.07763992249965668,0.07667876034975052
9,0.13159528374671936,0.12492132186889648,4.116608619689941,4.282989978790283,2.881175994873047,3.1124796867370605,0.5633702874183655,0.5048572421073914,1.0682275295257568,0.1672053337097168,0.10228319466114044
