1,232.286681
2,176.747898
3,134.831036
4,114.129597
5,167.963374
6,106.458572
7,129.529059
8,114.678602
9,90.834666
10,95.653446
11,73.772762
12,84.025317
13,86.072925
14,84.564774
15,82.240941
16,82.574919
17,88.049586
18,80.664601
19,79.133339
20,76.237066
