1,218.784485
2,168.711847
3,141.952582
4,114.055649
5,171.923994
6,106.682497
7,127.948656
8,107.118842
9,99.688313
10,109.351100
11,88.784758
12,91.547819
13,91.417401
14,93.241874
15,90.010864
16,99.374429
17,101.502870
18,95.342387
19,88.668574
20,85.330202
