1,133.892588
2,175.692234
3,225.127070
4,252.118419
5,209.315828
6,195.552793
7,174.653356
8,182.877513
9,188.574213
10,164.161053
11,237.317550
12,202.799862
13,226.720625
14,213.048045
15,207.865398
16,233.526061
17,238.654311
18,275.334883
19,234.900327
20,283.762653
