,disc_A_loss,disc_B_loss,total_gen_AtoB_loss,total_gen_BtoA_loss,gen_AtoB_loss,gen_BtoA_loss,cycle_forward_loss,cycle_backward_loss,total_cycle_loss,ident_B_loss,ident_A_loss
0,0.2393212616443634,0.22695735096931458,0.6748724579811096,0.5869436860084534,0.31547942757606506,0.2849411070346832,0.06466618925333023,0.21279671788215637,0.2774629294872284,0.08193012326955795,0.024539638310670853
1,0.24371421337127686,0.23564758896827698,0.639301598072052,0.5680588483810425,0.2995778024196625,0.2748151421546936,0.07116226851940155,0.19745340943336487,0.2686156630516052,0.07110817730426788,0.02462807297706604
2,0.23285453021526337,0.22160136699676514,0.7776848673820496,0.623609721660614,0.31707140803337097,0.2550754249095917,0.06906042993068695,0.27096691727638245,0.3400273621082306,0.12058611214160919,0.028506943956017494
3,0.24404850602149963,0.1949685961008072,0.7099278569221497,0.577654242515564,0.3382521867752075,0.2675567865371704,0.06851416826248169,0.2169608771800995,0.2854750156402588,0.08620064705610275,0.024622425436973572
4,0.2291473001241684,0.3116860091686249,0.8251684308052063,0.5844051241874695,0.4664347171783447,0.27515265345573425,0.06567871570587158,0.21799401938915253,0.2836727499961853,0.07506094127893448,0.025579746812582016
5,0.2528960406780243,0.2123819887638092,0.6610296964645386,0.5979740023612976,0.3032069802284241,0.2933955788612366,0.06330789625644684,0.21615684032440186,0.2794647514820099,0.07835791260004044,0.025113627314567566
6,0.22702771425247192,0.1767188161611557,0.6798279285430908,0.5849533081054688,0.32745739817619324,0.28974372148513794,0.06786048412322998,0.20208972692489624,0.2699502110481262,0.08242031931877136,0.02525940164923668
7,0.2361946702003479,0.22977733612060547,0.7636793851852417,0.7244061827659607,0.3339691460132599,0.37202516198158264,0.07248993963003159,0.25181856751441956,0.32430851459503174,0.10540172457695007,0.028072549030184746
8,0.22931544482707977,0.17080572247505188,0.8058127760887146,0.6036887168884277,0.42263466119766235,0.27000218629837036,0.08747116476297379,0.21922257542610168,0.3066937327384949,0.07648439705371857,0.026992816478013992
9,0.22979815304279327,0.17823970317840576,0.7626241445541382,0.6670548915863037,0.36804571747779846,0.3184446096420288,0.08376801013946533,0.23570148646831512,0.31946951150894165,0.0751088559627533,0.029140744358301163
